모텔명,영암왕인문화축제,화순고인돌과함께하는국화향연,정남진장흥물축제,뱀부페스티벌,황룡강가을꽃축제,영광불갑산상사화축제,순천푸드앤아트페스티벌,곡성세계장미축제,대한민국국향대전,목포항구축제,국제남도음식문화큰잔치,황룡강(洪)길동무꽃길축제,함평나비대축제,해남미남축제,월출산국화축제,명량대첩축제,진도신비의바닷길축제,대한민국마한문화제,영광법성포단오제,무안연꽃축제,무안YD페스티벌,황토갯벌축제,섬겨울꽃축제,섬튤립축제,담양산타축제,청산도슬로걷기축제,진도개페스티벌,고흥유자석류축제,꽃무릇큰잔치,청정완도가을섬여행,고흥우주항공축제,곡성심청어린이대축제,마한축제,영암무화과축제,대한민국난명품대제전,녹동바다불꽃축제,섬수국축제,천년나주목읍성문화축제,곡성아이스크림페스티벌,백양단풍축제,땅끝매화축제,송호해변여름축제,구례자연드림뮤직페스티벌,회령포문화축제,진도문화예술제,용면추월산벚꽃축제,지리산남악제및군민의날행사,화엄음악제,오시아노뮤직페스티벌,구례동편소리축제,고서포도축제,장흥표고버섯축제,적벽문화축제,지리산피아골단풍축제,장평명품호두축제,축령산편백산소축제,백운산국사봉철쭉축제,유달산봄축제,여수영취산진달래체험행사,광양전어축제,광양K-POP슈퍼페스티벌,여수밤바다불꽃축제,여수거북선축제,거문도백도은빛바다체험행사,광양동백축제,여수동동북축제,완도장보고수산물축제,광양매화축제,영광찰보리문화축제,여수여자만갯벌노을체험행사,영산포홍어축제,여수향일암일출제,어울림음악회,광양전통숯불구이축제,구례300리벚꽃축제,무안겨울숭어축제,운주문화축제,보성다향대축제,서편제보성소리축제,율포해변불꽃축제,보성전어축제,벌교꼬막&문학축제,보성차밭빛축제,봄꽃과함께하는화순고인돌축제,화순캠핑뮤직페스티벌,화순고인돌별빛소나타,동구리호수공원봄축제,정남진장흥키조개축제,한여름밤의별빛달빛축제,강진청자축제,강진성전월출산봄소풍가는날,강진금곡사벚꽃삼십리길축제,전라병영성축제,마량미항찰전어축제,강진만춤추는갈대축제,달마고도힐링축제,땅끝해남어린이공룡대축제,땅끝해넘이해맞이축제,구례산수유꽃축제,백아산철쭉제
구례 지리산쉬리펜션,138581.0,91556.0,111049.0,78974.0,101675.0,130642.0,38906.0,41456.0,128440.0,151980.0,70615.0,101366.0,128775.0,150110.0,131645.0,174620.0,196351.0,121738.0,139562.0,137126.0,144740.0,152342.0,169310.0,179633.0,76317.0,186931.0,186717.0,99014.0,127293.0,165849.0,121272.0,40298.0,121738.0,154499.0,127230.0,111821.0,202985.0,107673.0,41598.0,98045.0,157970.0,176508.0,22490.0,131131.0,187191.0,83121.0,121272.0,17447.0,179871.0,13903.0,77576.0,118021.0,74073.0,9460.0,101967.0,108095.0,35717.0,153340.0,57845.0,35314.0,42988.0,71271.0,70615.0,,35507.0,65778.0,167163.0,20316.0,137054.0,58977.0,110775.0,95120.0,111305.0,37659.0,15584.0,154940.0,102527.0,94289.0,89842.0,98183.0,98148.0,61030.0,94289.0,91556.0,91556.0,91556.0,82319.0,106753.0,77929.0,138697.0,134131.0,126346.0,121560.0,143461.0,126241.0,166465.0,162149.0,178233.0,30609.0,68601.0
구례 지리산로시난테하우스펜션,139114.0,92089.0,111582.0,79507.0,102208.0,131175.0,39439.0,41989.0,128973.0,152513.0,70672.0,101899.0,129308.0,150643.0,132178.0,175153.0,196884.0,122271.0,140095.0,137659.0,145273.0,152875.0,169843.0,180166.0,76850.0,187464.0,187250.0,99547.0,127826.0,166382.0,121805.0,40831.0,122271.0,155032.0,127763.0,112354.0,203518.0,108206.0,42131.0,98578.0,158503.0,177041.0,23023.0,131664.0,187724.0,83654.0,121805.0,17980.0,180404.0,14436.0,78109.0,118554.0,74606.0,8646.0,102500.0,108628.0,35774.0,153873.0,57902.0,35371.0,43045.0,71328.0,70672.0,,36040.0,65286.0,167696.0,20373.0,137587.0,59510.0,111308.0,95177.0,111838.0,38192.0,16117.0,155473.0,103060.0,94822.0,90375.0,98716.0,98681.0,61563.0,94822.0,92089.0,92089.0,92089.0,82852.0,107286.0,78462.0,139230.0,134664.0,126879.0,122093.0,143994.0,126774.0,166998.0,162682.0,178766.0,31142.0,69134.0
순천 달벗한옥펜션,118285.0,71260.0,89265.0,70277.0,92043.0,116422.0,18626.0,36205.0,108519.0,131684.0,54988.0,91734.0,108854.0,128326.0,111349.0,152836.0,174567.0,101442.0,129930.0,116830.0,124444.0,132795.0,147838.0,160086.0,69470.0,164523.0,164933.0,78734.0,113073.0,143441.0,100992.0,35047.0,101442.0,133926.0,107309.0,91541.0,182689.0,87377.0,36347.0,89052.0,136186.0,154724.0,27733.0,108723.0,165407.0,78877.0,100992.0,25584.0,158087.0,20378.0,67944.0,95613.0,53777.0,41478.0,79559.0,98463.0,38121.0,133044.0,48366.0,43344.0,36515.0,54350.0,54988.0,,29042.0,47026.0,144755.0,50646.0,122834.0,40225.0,90479.0,78255.0,101673.0,22947.0,16183.0,135393.0,82231.0,71881.0,67434.0,75775.0,75740.0,39149.0,71881.0,71260.0,71260.0,71260.0,62023.0,84345.0,70147.0,116913.0,112347.0,104562.0,99776.0,121053.0,104457.0,144681.0,140365.0,156449.0,36781.0,53367.0
순천 베네치아호텔,106751.0,75833.0,72457.0,81013.0,101948.0,121749.0,4811.0,53888.0,113846.0,125457.0,34725.0,101639.0,114181.0,111518.0,97842.0,136028.0,157759.0,105267.0,137207.0,120732.0,118292.0,138122.0,143792.0,165413.0,80206.0,148339.0,148125.0,60422.0,118400.0,127257.0,82680.0,52660.0,105267.0,117118.0,112636.0,73229.0,176709.0,92704.0,54030.0,99788.0,119378.0,137916.0,45403.0,92539.0,148599.0,89666.0,82680.0,43601.0,141279.0,38331.0,77849.0,79429.0,59104.0,50348.0,63375.0,108368.0,23757.0,126892.0,28103.0,28366.0,21404.0,34087.0,34725.0,,16436.0,26763.0,128571.0,37387.0,128161.0,19183.0,95806.0,57992.0,111578.0,10403.0,34097.0,140720.0,82120.0,55697.0,51250.0,59591.0,59556.0,22438.0,55697.0,75833.0,75833.0,75833.0,67350.0,68161.0,80883.0,100105.0,95539.0,87754.0,82968.0,104869.0,87649.0,127873.0,123557.0,139641.0,53592.0,58694.0
순천 펜션호박펜션,100399.0,73065.0,69689.0,84811.0,105746.0,125547.0,7772.0,58628.0,117644.0,122689.0,36840.0,105437.0,117979.0,108750.0,93361.0,133260.0,154991.0,101875.0,141005.0,117964.0,115524.0,141920.0,141024.0,169211.0,84004.0,144947.0,145357.0,57492.0,122198.0,123865.0,79750.0,57470.0,101875.0,114350.0,116434.0,70299.0,173941.0,96502.0,58770.0,103586.0,116610.0,135148.0,50156.0,89147.0,145831.0,93464.0,79750.0,48007.0,138511.0,42801.0,81647.0,76037.0,62902.0,54972.0,59983.0,112166.0,27615.0,124124.0,30218.0,31762.0,24800.0,36202.0,36840.0,,21140.0,28878.0,125179.0,41245.0,131959.0,20817.0,100481.0,60107.0,115376.0,15057.0,38606.0,144518.0,79352.0,52305.0,47858.0,56199.0,56164.0,19046.0,52305.0,73065.0,73065.0,73065.0,71148.0,64769.0,84681.0,97337.0,92771.0,84986.0,80200.0,101477.0,84881.0,125105.0,120789.0,136873.0,59204.0,62492.0
구례 리틀프린스펜션,130139.0,83114.0,109445.0,66314.0,90182.0,119149.0,38706.0,29339.0,116947.0,143538.0,70953.0,89873.0,117282.0,148506.0,123203.0,173016.0,194747.0,113296.0,128069.0,128684.0,136298.0,140849.0,157817.0,168140.0,63657.0,184703.0,185113.0,98814.0,115800.0,163621.0,121072.0,30785.0,113296.0,143190.0,115737.0,111621.0,194543.0,99231.0,29739.0,85385.0,156366.0,174904.0,9830.0,128903.0,185587.0,70461.0,121072.0,1876.0,171215.0,4360.0,66083.0,111673.0,65631.0,24923.0,99739.0,96602.0,50479.0,144898.0,64331.0,50076.0,50171.0,70315.0,70953.0,,37789.0,62644.0,164935.0,35078.0,125561.0,57249.0,102333.0,94220.0,99812.0,39941.0,8871.0,143447.0,94085.0,92061.0,86317.0,95955.0,95920.0,59329.0,92061.0,83114.0,83114.0,83114.0,73877.0,104525.0,65269.0,137093.0,132527.0,124742.0,119956.0,141233.0,124637.0,164861.0,160545.0,176629.0,16008.0,57108.0
순천 순천만정문펜션,99695.0,72361.0,68985.0,85481.0,106416.0,126217.0,8442.0,59298.0,118842.0,121985.0,37510.0,106107.0,119177.0,108046.0,92657.0,132556.0,154287.0,101171.0,141675.0,117260.0,114820.0,143118.0,140320.0,170409.0,84674.0,144243.0,144653.0,56788.0,122868.0,123161.0,79046.0,58140.0,101171.0,113646.0,117632.0,69595.0,173237.0,97700.0,59440.0,104256.0,115906.0,134444.0,50826.0,88443.0,145127.0,94134.0,79046.0,48677.0,137807.0,43471.0,82317.0,75333.0,63572.0,55642.0,59279.0,112836.0,28285.0,123420.0,30888.0,32432.0,25470.0,36872.0,37510.0,,21810.0,29548.0,124475.0,41915.0,132629.0,21487.0,99777.0,60777.0,116046.0,15727.0,39276.0,145716.0,78648.0,51601.0,47154.0,55495.0,55460.0,18342.0,51601.0,72361.0,72361.0,72361.0,71818.0,64065.0,85351.0,96633.0,92067.0,84282.0,79496.0,100773.0,84177.0,124401.0,120085.0,136169.0,59874.0,63162.0
구례 지리산풍경채펜션,146039.0,99014.0,118507.0,86432.0,109133.0,138100.0,46364.0,48914.0,135898.0,159438.0,77597.0,108824.0,136233.0,157568.0,139103.0,182078.0,203809.0,129196.0,147020.0,144584.0,152198.0,159800.0,176768.0,187091.0,83775.0,194389.0,194175.0,106472.0,134751.0,173307.0,128730.0,47756.0,129196.0,161957.0,134688.0,119279.0,210443.0,115131.0,49056.0,105503.0,165428.0,183966.0,29948.0,138589.0,194649.0,90579.0,128730.0,24905.0,187329.0,21361.0,85034.0,125479.0,81531.0,3522.0,109425.0,115553.0,42699.0,160798.0,64827.0,42296.0,49970.0,78253.0,77597.0,,42965.0,72211.0,174621.0,27298.0,144512.0,66435.0,118233.0,102102.0,118763.0,45117.0,23042.0,162398.0,109985.0,101747.0,97300.0,105641.0,105606.0,68488.0,101747.0,99014.0,99014.0,99014.0,89777.0,114211.0,85387.0,146155.0,141589.0,133804.0,129018.0,150919.0,133699.0,173923.0,169607.0,185691.0,38067.0,76059.0
순천 최가네한옥펜션,86169.0,55370.0,57708.0,80316.0,86869.0,105286.0,18728.0,62610.0,97523.0,110708.0,53968.0,86560.0,97858.0,94764.0,79131.0,121279.0,143010.0,87645.0,120744.0,105983.0,103543.0,121799.0,129043.0,149090.0,79462.0,130717.0,133376.0,46599.0,101937.0,109635.0,68857.0,62718.0,87645.0,102369.0,96313.0,59406.0,161960.0,76381.0,61126.0,99044.0,104629.0,121162.0,55977.0,74917.0,133850.0,89123.0,68857.0,53828.0,126530.0,48622.0,70180.0,61807.0,53524.0,66441.0,45753.0,96727.0,43844.0,112143.0,47346.0,48453.0,41491.0,53330.0,53968.0,,36593.0,46006.0,110949.0,57474.0,111698.0,39205.0,79483.0,77235.0,92309.0,30490.0,44427.0,124397.0,61657.0,38075.0,33628.0,41969.0,41934.0,7592.0,38075.0,55370.0,55370.0,55370.0,52237.0,50539.0,80139.0,83351.0,80790.0,71000.0,68219.0,87247.0,70895.0,111119.0,108808.0,122887.0,65025.0,55087.0
순천 순천만힐링캠프펜션,109118.0,78200.0,74824.0,85871.0,106806.0,126607.0,9626.0,58088.0,118704.0,127899.0,31869.0,106497.0,119039.0,113885.0,100474.0,138395.0,160126.0,107634.0,142065.0,123099.0,120659.0,142980.0,146159.0,170271.0,85064.0,150706.0,150492.0,62789.0,123258.0,129624.0,85047.0,56930.0,107634.0,119485.0,117494.0,75596.0,179076.0,97562.0,58230.0,104646.0,121745.0,140283.0,49673.0,94906.0,150966.0,94524.0,85047.0,47801.0,143646.0,42531.0,82707.0,81796.0,63962.0,54574.0,65742.0,113226.0,24832.0,129259.0,25247.0,28979.0,22017.0,31231.0,31869.0,,18357.0,23969.0,130938.0,38462.0,133019.0,13231.0,100664.0,55136.0,116436.0,12274.0,38297.0,145578.0,84487.0,58064.0,53617.0,61958.0,61923.0,24805.0,58064.0,78200.0,78200.0,78200.0,72208.0,70528.0,85741.0,102472.0,97906.0,90121.0,85335.0,107236.0,90016.0,130240.0,125924.0,142008.0,57792.0,63552.0
순천 순천만에코빌리지2펜션,99305.0,71971.0,68595.0,85864.0,106799.0,126600.0,8825.0,59681.0,118452.0,121595.0,38190.0,106490.0,118787.0,107656.0,92267.0,132166.0,153897.0,100781.0,142058.0,116870.0,114430.0,142728.0,139930.0,170019.0,85057.0,143853.0,144263.0,56398.0,123251.0,122771.0,78656.0,58523.0,100781.0,113256.0,117242.0,69205.0,172847.0,97310.0,59823.0,104639.0,115516.0,134054.0,51209.0,88053.0,144737.0,94517.0,78656.0,49060.0,137417.0,43854.0,82700.0,74943.0,63955.0,56025.0,58889.0,113219.0,28668.0,123030.0,31271.0,32815.0,25853.0,37552.0,38190.0,,22193.0,29931.0,124085.0,42298.0,133012.0,21870.0,99387.0,61457.0,116429.0,16110.0,39659.0,145326.0,78258.0,51211.0,46764.0,55105.0,55070.0,17952.0,51211.0,71971.0,71971.0,71971.0,72201.0,63675.0,85734.0,96243.0,91677.0,83892.0,79106.0,100383.0,83787.0,124011.0,119695.0,135779.0,60257.0,63545.0
순천 오롯하다키즈풀빌라,88270.0,41245.0,72771.0,48425.0,69360.0,86407.0,33330.0,29570.0,78504.0,101669.0,69812.0,69051.0,78839.0,111832.0,81334.0,131457.0,153188.0,71427.0,101865.0,86815.0,94429.0,102780.0,117823.0,130071.0,47618.0,150488.0,143554.0,76227.0,83058.0,129406.0,98485.0,29823.0,71427.0,101321.0,77294.0,89034.0,152674.0,57362.0,28231.0,67200.0,119692.0,138230.0,45984.0,94688.0,144028.0,57078.0,98485.0,44138.0,129346.0,38211.0,42550.0,70410.0,23762.0,60032.0,63186.0,75780.0,53190.0,103029.0,63190.0,57536.0,50444.0,69174.0,69812.0,,43746.0,61850.0,130720.0,66691.0,92819.0,55049.0,60464.0,93079.0,73430.0,37651.0,35947.0,105378.0,52216.0,57846.0,50670.0,63655.0,63690.0,37211.0,57846.0,41245.0,41245.0,41245.0,32008.0,70310.0,48295.0,100419.0,86816.0,88068.0,83282.0,107354.0,87963.0,128187.0,123871.0,139955.0,50197.0,23352.0
순천 순천만갈대밭펜션,99714.0,72380.0,69004.0,85462.0,106397.0,126198.0,8423.0,59279.0,118861.0,122004.0,37491.0,106088.0,119196.0,108065.0,92676.0,132575.0,154306.0,101190.0,141656.0,117279.0,114839.0,143137.0,140339.0,170428.0,84655.0,144262.0,144672.0,56807.0,122849.0,123180.0,79065.0,58121.0,101190.0,113665.0,117651.0,69614.0,173256.0,97719.0,59421.0,104237.0,115925.0,134463.0,50807.0,88462.0,145146.0,94115.0,79065.0,48658.0,137826.0,43452.0,82298.0,75352.0,63553.0,55623.0,59298.0,112817.0,28266.0,123439.0,30869.0,32413.0,25451.0,36853.0,37491.0,,21791.0,29529.0,124494.0,41896.0,132610.0,21468.0,99796.0,60758.0,116027.0,15708.0,39257.0,145735.0,78667.0,51620.0,47173.0,55514.0,55479.0,18361.0,51620.0,72380.0,72380.0,72380.0,71799.0,64084.0,85332.0,96652.0,92086.0,84301.0,79515.0,100792.0,84196.0,124420.0,120104.0,136188.0,59855.0,63143.0
구례 햇살좋은아침펜션,138565.0,91540.0,111033.0,78958.0,101659.0,130626.0,38890.0,41440.0,128424.0,151964.0,70599.0,101350.0,128759.0,150094.0,131629.0,174604.0,196335.0,121722.0,139546.0,137110.0,144724.0,152326.0,169294.0,179617.0,76301.0,186915.0,186701.0,98998.0,127277.0,165833.0,121256.0,40282.0,121722.0,154483.0,127214.0,111805.0,202969.0,107657.0,41582.0,98029.0,157954.0,176492.0,22474.0,131115.0,187175.0,83105.0,121256.0,17431.0,179855.0,13887.0,77560.0,118005.0,74057.0,9444.0,101951.0,108079.0,35701.0,153324.0,57829.0,35298.0,42972.0,71255.0,70599.0,,35491.0,65762.0,167147.0,20300.0,137038.0,58961.0,110759.0,95104.0,111289.0,37643.0,15568.0,154924.0,102511.0,94273.0,89826.0,98167.0,98132.0,61014.0,94273.0,91540.0,91540.0,91540.0,82303.0,106737.0,77913.0,138681.0,134115.0,126330.0,121544.0,143445.0,126225.0,166449.0,162133.0,178217.0,30593.0,68585.0
순천 사계절해오름펜션,86190.0,55391.0,57729.0,80357.0,86952.0,105369.0,18749.0,62651.0,97606.0,110729.0,53989.0,86643.0,97941.0,94785.0,79152.0,121300.0,143031.0,87666.0,120827.0,106004.0,103564.0,121882.0,129064.0,149173.0,79503.0,130738.0,133397.0,46620.0,102020.0,109656.0,68878.0,62759.0,87666.0,102390.0,96396.0,59427.0,161981.0,76464.0,61167.0,99085.0,104650.0,121183.0,56060.0,74938.0,133871.0,89206.0,68878.0,53911.0,126551.0,48705.0,70263.0,61828.0,53607.0,66462.0,45774.0,96810.0,43865.0,112164.0,47367.0,48474.0,41512.0,53351.0,53989.0,,36614.0,46027.0,110970.0,57495.0,111781.0,39226.0,79566.0,77256.0,92392.0,30511.0,44510.0,124480.0,61678.0,38096.0,33649.0,41990.0,41955.0,7613.0,38096.0,55391.0,55391.0,55391.0,52320.0,50560.0,80180.0,83372.0,80811.0,71021.0,68240.0,87268.0,70916.0,111140.0,108829.0,122908.0,65108.0,55170.0
구례 예다향펜션,140859.0,93834.0,112867.0,82163.0,103953.0,132920.0,40724.0,43734.0,130718.0,154258.0,66502.0,103644.0,131053.0,151928.0,133923.0,176438.0,198169.0,124016.0,141840.0,139404.0,147018.0,154620.0,171588.0,181911.0,79506.0,188749.0,188535.0,100832.0,129571.0,167667.0,123090.0,42576.0,124016.0,157201.0,129508.0,113639.0,205263.0,109951.0,43876.0,101234.0,159788.0,178326.0,25679.0,132949.0,189009.0,86310.0,123090.0,20636.0,181689.0,17092.0,79854.0,119839.0,76351.0,12915.0,103785.0,110373.0,31604.0,155618.0,53732.0,31201.0,38875.0,67158.0,66502.0,,37325.0,61116.0,168981.0,16274.0,139332.0,60795.0,113053.0,91007.0,113583.0,39477.0,17428.0,157218.0,104805.0,96107.0,91660.0,100001.0,99966.0,62848.0,96107.0,93834.0,93834.0,93834.0,84597.0,108571.0,81118.0,140515.0,135949.0,128164.0,123378.0,145279.0,128059.0,168283.0,163967.0,180051.0,33798.0,70879.0
구례 지리산봉쥬르펜션,138341.0,91316.0,110809.0,78734.0,101435.0,130402.0,38666.0,41216.0,128200.0,151740.0,70375.0,101126.0,128535.0,149870.0,131405.0,174380.0,196111.0,121498.0,139322.0,136886.0,144500.0,152102.0,169070.0,179393.0,76077.0,186691.0,186477.0,98774.0,127053.0,165609.0,121032.0,40058.0,121498.0,154259.0,126990.0,111581.0,202745.0,107433.0,41358.0,97805.0,157730.0,176268.0,22250.0,130891.0,186951.0,82881.0,121032.0,17207.0,179631.0,13663.0,77336.0,117781.0,73833.0,9524.0,101727.0,107855.0,35477.0,153100.0,57605.0,35074.0,42748.0,71031.0,70375.0,,35267.0,65538.0,166923.0,20076.0,136814.0,58737.0,110535.0,94880.0,111065.0,37419.0,15344.0,154700.0,102287.0,94049.0,89602.0,97943.0,97908.0,60790.0,94049.0,91316.0,91316.0,91316.0,82079.0,106513.0,77689.0,138457.0,133891.0,126106.0,121320.0,143221.0,126001.0,166225.0,161909.0,177993.0,30369.0,68361.0
구례 민들레여행펜션,138531.0,91506.0,110999.0,78924.0,101625.0,130592.0,38856.0,41406.0,128390.0,151930.0,70565.0,101316.0,128725.0,150060.0,131595.0,174570.0,196301.0,121688.0,139512.0,137076.0,144690.0,152292.0,169260.0,179583.0,76267.0,186881.0,186667.0,98964.0,127243.0,165799.0,121222.0,40248.0,121688.0,154449.0,127180.0,111771.0,202935.0,107623.0,41548.0,97995.0,157920.0,176458.0,22440.0,131081.0,187141.0,83071.0,121222.0,17397.0,179821.0,13853.0,77526.0,117971.0,74023.0,9512.0,101917.0,108045.0,35667.0,153290.0,57795.0,35264.0,42938.0,71221.0,70565.0,,35457.0,65728.0,167113.0,20266.0,137004.0,58927.0,110725.0,95070.0,111255.0,37609.0,15534.0,154890.0,102477.0,94239.0,89792.0,98133.0,98098.0,60980.0,94239.0,91506.0,91506.0,91506.0,82269.0,106703.0,77879.0,138647.0,134081.0,126296.0,121510.0,143411.0,126191.0,166415.0,162099.0,178183.0,30559.0,68551.0
순천 JNJ빌리지펜션,108880.0,77962.0,74586.0,86120.0,107055.0,126856.0,9875.0,58337.0,118953.0,127661.0,32118.0,106746.0,119288.0,113647.0,100236.0,138157.0,159888.0,107396.0,142314.0,122861.0,120421.0,143229.0,145921.0,170520.0,85313.0,150468.0,150254.0,62551.0,123507.0,129386.0,84809.0,57179.0,107396.0,119247.0,117743.0,75358.0,178838.0,97811.0,58479.0,104895.0,121507.0,140045.0,49922.0,94668.0,150728.0,94773.0,84809.0,48050.0,143408.0,42780.0,82956.0,81558.0,64211.0,54823.0,65504.0,113475.0,25081.0,129021.0,25496.0,29228.0,22266.0,31480.0,32118.0,,18606.0,23809.0,130700.0,38711.0,133268.0,13399.0,100913.0,55385.0,116685.0,12523.0,38546.0,145827.0,84249.0,57826.0,53379.0,61720.0,61685.0,24567.0,57826.0,77962.0,77962.0,77962.0,72457.0,70290.0,85990.0,102234.0,97668.0,89883.0,85097.0,106998.0,89778.0,130002.0,125686.0,141770.0,58041.0,63801.0
순천 순천만쉼표펜션,99060.0,71726.0,68350.0,86294.0,107229.0,127030.0,9255.0,60111.0,118207.0,121350.0,37945.0,106920.0,118542.0,107411.0,92022.0,131921.0,153652.0,100536.0,142488.0,116625.0,114185.0,142483.0,139685.0,169774.0,85487.0,143608.0,144018.0,56153.0,123681.0,122526.0,78411.0,58953.0,100536.0,113011.0,116997.0,68960.0,172602.0,97065.0,60253.0,105069.0,115271.0,133809.0,51639.0,87808.0,144492.0,94947.0,78411.0,49490.0,137172.0,44284.0,83130.0,74698.0,64385.0,56455.0,58644.0,113649.0,29098.0,122785.0,31323.0,33245.0,26283.0,37307.0,37945.0,,22623.0,29983.0,123840.0,42728.0,133442.0,22300.0,99142.0,61212.0,116859.0,16540.0,40089.0,145081.0,78013.0,50966.0,46519.0,54860.0,54825.0,17707.0,50966.0,71726.0,71726.0,71726.0,72631.0,63430.0,86164.0,95998.0,91432.0,83647.0,78861.0,100138.0,83542.0,123766.0,119450.0,135534.0,60687.0,63975.0
순천 행복한하루펜션,100273.0,72939.0,69563.0,84950.0,105885.0,125686.0,7911.0,58767.0,117783.0,122638.0,36979.0,105576.0,118118.0,108624.0,93235.0,133134.0,154865.0,101749.0,141144.0,117838.0,115398.0,142059.0,140898.0,169350.0,84143.0,144821.0,145231.0,57366.0,122337.0,123739.0,79624.0,57609.0,101749.0,114224.0,116573.0,70173.0,173815.0,96641.0,58909.0,103725.0,116484.0,135022.0,50295.0,89021.0,145705.0,93603.0,79624.0,48146.0,138385.0,42940.0,81786.0,75911.0,63041.0,55111.0,59857.0,112305.0,27754.0,123998.0,30357.0,31901.0,24939.0,36341.0,36979.0,,21279.0,29017.0,125053.0,41384.0,132098.0,20956.0,100355.0,60246.0,115515.0,15196.0,38745.0,144657.0,79226.0,52179.0,47732.0,56073.0,56038.0,18920.0,52179.0,72939.0,72939.0,72939.0,71287.0,64643.0,84820.0,97211.0,92645.0,84860.0,80074.0,101351.0,84755.0,124979.0,120663.0,136747.0,59343.0,62631.0
순천 순천만예랑펜션,110887.0,79969.0,76593.0,87640.0,108575.0,128376.0,11395.0,59857.0,120473.0,129668.0,32219.0,108266.0,120808.0,115654.0,102243.0,140164.0,161895.0,109403.0,143834.0,124868.0,122428.0,144749.0,147928.0,172040.0,86833.0,152475.0,152261.0,64558.0,125027.0,131393.0,86816.0,58699.0,109403.0,121254.0,119263.0,77365.0,180845.0,99331.0,59999.0,106415.0,123514.0,142052.0,51442.0,96675.0,152735.0,96293.0,86816.0,49570.0,145415.0,44300.0,84476.0,83565.0,65731.0,56343.0,67511.0,114995.0,26601.0,131028.0,25597.0,30748.0,23786.0,30638.0,32219.0,,20126.0,22549.0,132707.0,40231.0,134788.0,11811.0,102433.0,54385.0,118205.0,14043.0,40066.0,147347.0,86256.0,59833.0,55386.0,63727.0,63692.0,26574.0,59833.0,79969.0,79969.0,79969.0,73977.0,72297.0,87510.0,104241.0,99675.0,91890.0,87104.0,109005.0,91785.0,132009.0,127693.0,143777.0,59561.0,65321.0
구례 산수유꽃담길펜션,127215.0,90226.0,120384.0,60067.0,82379.0,111346.0,51747.0,21536.0,109144.0,139875.0,82452.0,82070.0,109479.0,156749.0,120279.0,169663.0,191394.0,109633.0,120266.0,125021.0,132635.0,133046.0,150014.0,160337.0,57410.0,197744.0,181760.0,111855.0,107997.0,176662.0,134113.0,22982.0,109633.0,139527.0,107934.0,124662.0,190880.0,94402.0,21936.0,79138.0,157119.0,184336.0,8575.0,141944.0,182234.0,64214.0,134113.0,17463.0,167552.0,16723.0,58280.0,120464.0,62381.0,39181.0,112780.0,88799.0,64416.0,141235.0,75830.0,64334.0,61670.0,81814.0,82452.0,,50830.0,74143.0,177976.0,49336.0,117758.0,68748.0,97998.0,105719.0,92009.0,52982.0,21649.0,135644.0,101973.0,105102.0,98283.0,108996.0,108961.0,72370.0,105102.0,90226.0,90226.0,90226.0,77684.0,117566.0,59022.0,148032.0,125761.0,135062.0,129474.0,154274.0,135576.0,175800.0,161941.0,186315.0,608.0,49305.0
순천 순천만풀리조트,106155.0,75237.0,71861.0,78309.0,99244.0,119045.0,6155.0,56905.0,111142.0,124861.0,40163.0,98935.0,111477.0,110922.0,97246.0,135432.0,157163.0,104671.0,134503.0,120136.0,117696.0,135418.0,143196.0,162709.0,77502.0,147743.0,147529.0,59826.0,115696.0,126661.0,82084.0,55747.0,104671.0,116522.0,109932.0,72633.0,176113.0,90000.0,57047.0,97084.0,118782.0,137320.0,48433.0,91943.0,148003.0,86962.0,82084.0,46284.0,140683.0,41078.0,75145.0,78833.0,56400.0,53564.0,62779.0,105664.0,30039.0,126296.0,33541.0,34648.0,27686.0,39525.0,40163.0,,22788.0,32201.0,127975.0,43669.0,125457.0,25400.0,93102.0,63430.0,108874.0,16685.0,36883.0,138016.0,81524.0,55101.0,50654.0,58995.0,58960.0,21842.0,55101.0,75237.0,75237.0,75237.0,64646.0,67565.0,78179.0,99509.0,94943.0,87158.0,82372.0,104273.0,87053.0,127277.0,122961.0,139045.0,57481.0,55990.0
담양 메테오라펜션,81450.0,44461.0,88131.0,3126.0,28261.0,60969.0,76825.0,37979.0,60543.0,94110.0,113307.0,27952.0,60878.0,110984.0,74514.0,123898.0,145629.0,63868.0,68605.0,79256.0,86870.0,84445.0,101413.0,111736.0,585.0,160481.0,135995.0,121497.0,57620.0,139399.0,143755.0,38930.0,63868.0,93762.0,59333.0,134304.0,145681.0,47704.0,37700.0,22197.0,111354.0,138571.0,57784.0,114194.0,136469.0,12332.0,143755.0,65929.0,121787.0,64246.0,15529.0,74699.0,34077.0,85842.0,76188.0,36956.0,96685.0,95470.0,106685.0,101031.0,93939.0,112669.0,113307.0,,87241.0,105345.0,140713.0,95997.0,67381.0,98544.0,51300.0,136574.0,39183.0,81146.0,62967.0,87043.0,56208.0,84156.0,77456.0,89965.0,90000.0,82481.0,84156.0,44461.0,44461.0,44461.0,36819.0,96620.0,2081.0,108892.0,79996.0,89297.0,83709.0,115827.0,93960.0,132326.0,116176.0,140550.0,58127.0,28984.0
