연도,시도명,시군구명,축제명,개최기간,주최/주관,최초개최년도,예산합계,국비,지방비,기타,축제종류,조직형태,방문객수합계,내국인,외국인,개최장소,개최방식
2023,충청북도,영동군,2023 영동포도축제,8월중,영동축제관광재단,2004,961,0,946.0,15.0,특산물,재단법인,20.0,20.0,0.0,레인보우힐링관광지,대면
2023,충청북도,영동군,제54회 난계국악축제,10월중,영동축제관광재단,1965,1100,0,1100.0,0.0,문화예술,재단법인,4.0,4.0,0.0,레인보우힐링관광지,대면
2023,충청북도,영동군,제12회 대한민국와인축제,10월중,영동축제관광재단,2010,455,0,455.0,0.0,특산물,재단법인,3.0,3.0,0.0,레인보우힐링관광지,대면
2023,충청북도,증평군,증평인삼골축제,10월 중,증평문화원,1992,454,0,440.0,14.0,특산물,사단법인,1.0,1.0,0.0,증평보강천체육공원 일원,대면
2023,충청북도,증평군,증평들노래축제,6월중,장뜰두레농요보존회,2004,70,0,70.0,0.0,전통역사,비영리문화예술단체,20.0,20.0,0.0,증평민속체험박물관일원,대면
2023,충청북도,진천군,제23회 생거진천 농다리축제,5월중,진천문화원,2000,350,0,350.0,0.0,전통역사,사단법인,1.0,1.0,0.0,진천군 문백면 농다리 일원,대면
2023,충청북도,진천군,제44회 생거진천 문화축제,10월중,진천문화원,1979,500,0,500.0,0.0,문화예술,사단법인,58.0,58.0,0.0,진천군 진천읍 백곡천 일원,대면
2023,충청북도,괴산군,괴산고추축제,9월초,괴산축제추진위원회,2000,1140,0,1140.0,0.0,특산물,비영리법인,12.0,12.0,0.0,유기농엑스포광장,대면
2023,충청북도,괴산군,괴산김장축제,11월초,괴산축제추진위원회,2019,500,0,500.0,0.0,특산물,비영리법인,154.0,154.0,0.0,유기농엑스포광장,대면
2023,충청북도,음성군,제24회 음성품바축제,05.17.~05.21.,음성예총,2000,995,30,965.0,0.0,문화예술,사단법인,63.0,63.0,0.0,설성공원,대면
2023,충청북도,음성군,제42회 설성문화제,9월중,음성문화원,1982,400,0,400.0,0.0,전통역사,사단법인,10.0,10.0,0.0,설성공원,대면
2023,충청북도,음성군,2023 음성명작페스티벌,10월중,"음성명작페스티벌
 기획실무위원회",2022,700,0,700.0,0.0,특산물,단체,8.0,8.0,0.0,금빛근린공원,대면
2023,충청북도,단양군,제39회 단양 소백산철쭉제,05.31.~06.05.,단양문화원,1883,580,0,580.0,0.0,기타(주민,비영리법인,100.0,100.0,0.0,상상의거리,대면
2023,충청북도,단양군,제25회 단양 온달문화축제,10.06.~10.09.,단양문화원,1996,615,0,615.0,0.0,문화예술,비영리법인,200.0,200.0,0.0,온달관광지,대면
2023,충청남도,천안시,제8회 천안위례벚꽃축제,4월중,천안위례벚꽃축제추진위원회,2013,75,0,60.0,15.0,생태자연,비영리법인,150.0,150.0,0.0,은석초 및 병천천 일원,대면
2023,충청남도,천안시,입장거봉포도축제,9월중,입장거봉포도축제 추진위원회,-,50,0,50.0,0.0,특산물,-,1633.0,1633.0,0.0,입장거봉포도휴게소,대면
2023,충청남도,천안시,천안흥타령춤축제 2023,10.05.~10.09.,천안문화재단,2003,2400,0,2400.0,0.0,문화관광,재단법인,15.0,15.0,0.0,천안종합운동장일원,대면
2023,충청남도,공주시,겨울공주 군밤축제,01.06.~01.08.,겨울공주군밤축제조직위원회,2018,250,0,250.0,0.0,특산물,위원회,0.3,0.3,0.0,아트센터 고마,대면
2023,충청남도,공주시,계룡산 벚꽃축제,03.25.~04.02.,계룡산축제추진위원회,2004,20,0,20.0,0.0,생태자연,민간단체,50.0,50.0,0.0,동학사 일원,대면
2023,충청남도,공주시,갑사황매화축제,04.15.~04.16.,갑사지구번영회,2019,20,0,20.0,0.0,생태자연,민간단체,10.0,10.0,0.0,갑사 일원,대면
2023,충청남도,공주시,계룡산산신제,04.22.~04.23.,계룡산산신제보존회,1998,40,0,40.0,0.0,전통역사,민간단체,40.0,40.0,0.0,신원사 일원,대면
2023,충청남도,공주시,공주 석장리 구석기축제,05.05.~05.07.,구석기축제조직위원회,2008,930,0,930.0,0.0,전통역사,위원회,1.0,1.0,0.0,석장리박물관,대면
2023,충청남도,공주시,마곡사 신록축제,05.06.~05.07.,마곡사신록축제추진위원회,2004,20,0,20.0,0.0,문화예술,민간단체,18.0,18.0,0.0,마곡사 일원,대면
2023,충청남도,공주시,유구색동수국정원 꽃축제,06.23.~06.25.,공주시 관광과,2022,240,0,240.0,0.0,생태자연,,10.0,10.0,0.0,유구천,대면
2023,충청남도,공주시,2023 대백제전,09.23.~10.09.,백제문화선양위원회,1955,4000,0,4000.0,0.0,전통역사,위원회,35.0,35.0,0.0,금강신관공원 일원,대면
2023,충청남도,공주시,공주항공축제,10.07.~10.08.,공주경비행기,2009,20,0,20.0,0.0,문화관광,민간단체,1030.0,1030.0,0.0,공주경비행장,대면
2023,충청남도,공주시,구절산 구절초 축제,10.14.~10.15.,구룡사구절초꽃축제추진위원회,2019,20,0,20.0,0.0,생태자연,민간단체,10.0,10.0,0.0,구룡사 일원,대면
2023,충청남도,보령시,무창포 주꾸미 도다리 축제,3월~4월,공모선정 후 추진,2000,42,0,20.0,21.5,특산물,,1.0,1.0,0.0,무창포항일원,대면
2023,충청남도,보령시,제17회 주산봄꽃축제,4월중,주산면 체육회,2004,25,0,25.0,0.0,생태자연,체육단체,1.0,1.0,0.0,주산면 화산천 일원,대면
2023,충청남도,보령시,대천항수산물축제,5월중,공모선정 후 추진,2010,62,0,50.0,12.0,특산물,,20.0,20.0,0.0,대천항일원,대면
2023,충청남도,보령시,오천항키조개축제,5월중,공모선정 후 추진,2018,23,0,10.0,13.0,특산물,,321.0,321.0,0.0,오천항일원,대면
2023,충청남도,보령시,대천해수욕장 조개구이 축제,05.27.~05.29.,(사)대천관광협회,2018,50,0,50.0,0.0,특산물,민간단체,400.1,400.0,0.1,대천해수욕장,대면
2023,충청남도,보령시,제2회 보령AMC모터페스티벌,05.27.~05.29.,(재)보령축제관광재단,2022,1000,0,1000.0,0.0,문화관광,민간단체,200.0,200.0,0.0,대천해수욕장,대면
2023,충청남도,보령시,제26회 보령머드축제,07.21.~08.06.,(재)보령축제관광재단,1998,2500,0,2500.0,0.0,문화관광,민간단체,133.0,133.0,0.0,대천해수욕장,대면
2023,충청남도,보령시,원산도 한여름밤의 별빛 콘서트,8월중,원산출장소,2022,30,0,30.0,0.0,문화예술,보령시,80.1,80.0,0.1,원산도 해수욕장 광장,대면
2023,충청남도,보령시,무창포 대하전어축제,9월중,무창포어촌계,2008,0,0,0.0,0.0,특산물,민간단체,150.0,150.0,0.0,무창포해수욕장,대면
2023,충청남도,보령시,보령예술제,9월중,한국예총 보령지부,1997,150,0,150.0,0.0,문화예술,사단법인,161.0,161.0,0.0,보령문화의전당,대면
2023,충청남도,보령시,무창포 신비의 바닷길 축제,10월중,(재)보령축제관광재단,1998,296,0,296.0,0.0,문화관광,민간단체,2.0,2.0,0.0,무창포해수욕장,대면
2023,충청남도,보령시,제2회 원산도·효자도 머드 붕장어축제,10월중,원산출장소,2022,20,0,20.0,0.0,특산물,보령시,50.0,50.0,0.0,원산도내,대면
2023,충청남도,보령시,청라은행마을축제,10.28.~10.29.,공모선정 후 추진,2012,16,0,16.0,0.0,농촌문화,민간단체,4.0,4.0,0.0,장현1리은행마을,대면
2023,충청남도,보령시,제20회 성주산 단풍축제,10월~11월중,성주산단풍축제추진위원회,2000,60,0,40.0,20.0,생태자연,마을조직,1.0,1.0,0.0,성주산일원,대면
2023,충청남도,보령시,제15회 온새미로 축제,11.02.~11.04.,온새미로 축제 추진위원회,2005,10,0,10.0,0.0,농촌문화,주민자치위원회,1.0,1.0,0.0,천북면 신죽리 수목원,대면
2023,충청남도,보령시,보령 김축제,11월중,공모선정 후 추진,2015,210,0,200.0,10.0,특산물,,1.0,1.0,0.0,대천해수욕장 머드광장,대면
2023,충청남도,보령시,천북 굴축제,11월중,공모선정 후 추진,2000,65,0,30.0,35.0,특산물,,31.0,31.0,0.0,천수만테마파크,대면
2023,충청남도,보령시,대천겨울바다사랑축제,12.23.~12.25.,(재)보령축제관광재단,2017,290,0,290.0,0.0,문화관광,민간단체,4.0,4.0,0.0,대천해수욕장,대면
2023,충청남도,아산시,아산 성웅 이순신 축제,4.28.~4.30.,아산문화재단,1961,1500,0,1500.0,0.0,전통역사,재단법인,364.0,364.0,0.0,곡교천 등,대면
2023,충청남도,아산시,신정호 아트밸리 별빛음악제,8.25.~8.27.,아산문화재단,2016,150,0,150.0,0.0,공연예술,재단법인,54.0,54.0,0.0,신정호,대면
2023,충청남도,아산시,설화예술제,10.7.~10.9.,아산예총,1989,45,0,45.0,0.0,문화예술,민간법인,44.0,44.0,0.0,신정호,대면
2023,충청남도,아산시,짚풀문화제,10.20.~10.22.,민간단체,2000,126,0,126.0,0.0,전통역사,,100.0,100.0,0.0,외암마을,대면
2023,충청남도,서산시,왕산포갯마을축제,4월중,서산갯마을축제추진위원회,2019,71,0,50.0,21.0,특산물,위원회,15.0,15.0,0.0,왕산항 일원,대면
2023,충청남도,서산시,제4회 해미벚꽃축제,04.15.~04.16.,해미벚꽃축제추진위원회,2017,48,0,48.0,0.0,생태자연,위원회,16.0,15.0,1.0,해미천일원,대면
2023,충청남도,서산시,제15회 류방택 별축제,5월중,(사)금헌류방택기념사업회,2007,85,0,85.0,0.0,역사과학,사단법인,12.0,12.0,0.0,서산류방택천문기상과학관,대면
2023,충청남도,서산시,제22회 팔봉산감자축제,6월중,팔봉산감자축제추진위원회,2002,100,0,90.0,10.0,특산물,위원회,21.0,20.0,1.0,팔봉산 양길리 주차장,대면
2023,충청남도,서산시,제14회 서산6쪽마늘축제,7월중,서산시청 농식품유통과,2007,200,0,200.0,0.0,특산물,공공기관,40.0,40.0,0.0,해미읍성,대면
2023,충청남도,서산시,삼길포우럭축제,7월중,삼길포우럭축제추진위원회,2013,71,0,50.0,21.0,특산물,위원회,62.0,62.0,0.0,삼길포항 일원,대면
2023,충청남도,서산시,서산뻘낙지먹물축제,10월중,서산뻘낙지축제추진위원회,2014,71,0,50.0,21.0,특산물,위원회,7.0,7.0,0.0,중리포구 일원,대면
2023,충청남도,서산시,간월도어리굴젓축제,10월중,간월도어리굴젓축제추진위원회,2015,71,0,50.0,21.0,특산물,위원회,2.0,2.0,0.0,간월도항 일원,대면
2023,충청남도,서산시,제20회 서산해미읍성축제,10월중,서산해미읍성축제추진위원회,2000,1260,30,1230.0,0.0,전통역사,위원회,40.0,39.0,1.0,서산 해미읍성,대면
2023,충청남도,서산시,제24회 서산국화축제,11월중,서산국화축제추진위원회,2000,100,0,100.0,0.0,생태자연,위원회,1.0,1.0,0.0,고북면 복남골길 31-1 일원,대면
2023,충청남도,논산시,논산딸기축제,3.08.~3.12.,논산문화관광재단 딸기축제추진단,1997년,1000,0,1000.0,0.0,특산물,축제조직위,1.0,1.0,0.0,논산시민운동장,대면
2023,충청남도,논산시,해바라기축제,6월중,해바라기축제추진위원회,2016년,10,0,0.0,10.0,특산물,축제조직위,17.0,17.0,0.0,논산시 채운면 일원,대면
2023,충청남도,논산시,콩밭열무축제,8월중,콩밭열무축제추진위원회,2013년,8,0,0.0,8.0,특산물,축제조직위,1.0,1.0,0.0,논산시 채운면 일원,대면
2023,충청남도,논산시,연산대추축제,10월중,연산대추축제추진위원회,2002년,120,0,100.0,20.0,특산물,축제조직위,3.0,3.0,0.0,연산전통시장일원,대면
2023,충청남도,논산시,강경젓갈축제,10월중,강경젓갈축제추진위원회,1997년,970,0,970.0,0.0,특산물,축제조직위,95.0,95.0,0.0,강경 금강둔치 일원,대면
2023,충청남도,논산시,양촌곶감축제,12월중,양촌곶감축제추진위원회,2002년,100,0,100.0,0.0,특산물,축제조직위,80.0,80.0,0.0,"양촌면
체육공원",대면
2023,충청남도,계룡시,2023계룡군문화축제,10월중,계룡군문화발전재단,2007,3400,650,2750.0,0.0,문화관광,재단법인,142.0,70.0,72.0,계룡대 활주로,대면
2023,충청남도,당진시,제24회 장고항실치축제,04.10.~04.30.,장고항실치축제위원회,2000,25,0,25.0,0.0,특산물,위원회,630.0,630.0,0.0,장고항,대면
2023,충청남도,당진시,기지시줄다리기민속축제,04.19.~04.23.,기지시줄다리기축제위원회,16세기,537,0,537.0,0.0,전통역사,사단법인,0.1,0.0,0.1,기지시줄다리기박물관,대면
2023,충청남도,당진시,제23회 면천진달래민속축제,4월중,면천진달래민속축제 집행위원회,2001,30,0,30.0,0.0,전통역사,사단법인,198.0,198.0,0.0,면천읍성,대면
2023,충청남도,당진시,제19회 순성매화벚꽃축제,4월중,순성면축제위원회,2005,45,0,45.0,0.0,생태자연,위원회,200.0,200.0,0.0,갈산리 일원,대면
2023,충청남도,당진시,제19회 한진포구바지락갯벌체험축제,05.01.~05.31.,한진포구바지락갯벌체험축제위원회,2005,20,0,20.0,0.0,특산물,위원회,23.0,23.0,0.0,한진포구,대면
2023,충청남도,당진시,제15회 순성왕매실&당진맥주축제,6월중,순성왕매실영농조합,2009,30,0,30.0,0.0,문화관광,협동조합,1.0,1.0,0.0,순성왕매실영농조합 내 광장,대면
2023,충청남도,당진시,제7회 합덕제연호문화축제,07.08.~07.16.,합덕제연호문화축제 집행위원회,2017,115,0,20.0,95.0,전통역사,위원회,4.0,2.0,2.0,합덕제 일원,대면
2023,충청남도,당진시,심훈상록문화제,9월중,사)상록문화제집행위원회,1977,150,0,150.0,0.0,문화제,위원회,14.0,13.0,1.0,문예의전당 일원,대면
2023,충청남도,당진시,제16회 삽교호조개구이축제,10월중,삽교호재구이축제추진위원회,2005,55,0,40.0,15.0,특산물,위원회,15.0,12.0,3.0,삽교호관광지,대면
2023,충청남도,당진시,제33회 남이흥장군문화제,10월중,남이흥장군문화제집행위원회,1989,50,0,50.0,0.0,문화제,위원회,155.0,155.0,0.0,충장사,대면
2023,충청남도,당진시,제23회 왜목마을해넘이해맞이축제,12.31.~01.01.,왜목마을해넘이해맞이축제추진위원회,1999,100,0,0.0,100.0,문화관광,위원회,20.1,20.0,0.1,왜목마을,대면
2023,충청남도,금산군,2023년 비단고을 산꽃축제,4월중,금산축제관광재단,2000,90,0,90.0,0.0,생태자연,재단법인,55.0,55.0,0.0,산꽃벚꽃오토캠핑장(보곡산골),대면
2023,충청남도,금산군,제13회 금산천 봄꽃축제,4월중,금산천봄꽃축제추진위원회,2008,10,0,10.0,0.0,생태자연,위원회,2.0,2.0,0.0,금산읍 금산천 둔치,대면
2023,충청남도,금산군,제13회 남일면 홍도화축제,4월중,남일면홍도화축제추진위원회,2008,10,0,10.0,0.0,생태자연,위원회,0.0,0.0,0.0,남일면 신정리 홍도마을,대면
2023,충청남도,금산군,제3회 금산삼계탕축제,07.07.~07.09.,금산축제관광재단,2021,627,0,627.0,0.0,특산물,재단법인,6.1,6.0,0.1,금산인삼관 광장 및 인삼약초거리일원,대면
2023,충청남도,금산군,재41회 금산세계인삼축제,09.30.~10.09.,금산축제관광재단,1981,2900,0,2900.0,0.0,특산물,재단법인,68.0,67.0,1.0,금산인삼관 광장 및 인삼약초거리일원,대면
2023,충청남도,부여군,2023 부여세도 방울토마토&유채꽃 축제,04.21~04.23,부여세도 방울토마토&유채꽃 추진위원회,2018,270,0,270.0,0.0,생태자연,"민,관 협업단체",5.1,5.0,0.1,세도면 금강 황산대교 일원,대면
2023,충청남도,부여군,옥녀봉 진달래꽃 십리길 축제(미정),4월중,공모선정 후 추진,2006,15,0,15.0,0.0,생태자연,민간조직,5.0,5.0,0.0,옥산면 옥녀봉 일원,대면
2023,충청남도,부여군,내산벚꽃축제(미정),4월중,내산면 주민자치회,2019,25,0,25.0,0.0,생태자연,주민자치단체,19.0,19.0,0.0,(미정),대면
2023,충청남도,부여군,제5회 봄나들이 축제,5월중,공모선정 후 추진,2019,300,0,300.0,0.0,문화예술,민간조직,5.4,5.0,0.4,부소산,대면
2023,충청남도,부여군,제21회 부여서동연꽃축제,7월중,공모선정 후 추진,2003,1700,0,1700.0,0.0,문화예술,민간조직,67.0,65.0,2.0,궁남지,대면
2023,충청남도,부여군,2023 대백제전,09.23.~10.09,부여군 백제문화선양위원회,1955,4000,0,4000.0,0.0,전통역사,위원회,21.0,1.0,20.0,부여 구드래 일원,대면
2023,충청남도,부여군,2023년 제18회 부여 굿뜨래 알밤축제,10.02.~11.30.,공모선정 후 추진,2006,120,0,120.0,0.0,특산물,민간조직,10.0,10.0,0.0,온라인 축제,비대면
2023,충청남도,부여군,제20회 백제고도부여국화축제,10~11월중,부여군 농업기술센터,2004,478,0,478.0,0.0,생태자연,지자체,76.0,74.0,2.0,(미정),대면
2023,충청남도,서천군,서천 동백꽃 주꾸미 축제,03.18.~04.02.,서면개발위원회,2000,124,0,24.0,100.0,특산물,위원회,30.0,30.0,0.0,마량진항 일원,대면
2023,충청남도,서천군,서천 자연산 광어 도미 축제,5월중,서면개발위원회,2003,124,0,24.0,100.0,특산물,위원회,5.0,5.0,0.0,마량진항 일원,대면
2023,충청남도,서천군,장항항 꼴갑축제,5월중,서천군어민회,2009,50,0,50.0,0.0,특산물,어민회,20.0,20.0,0.0,장항 물양장 일원,대면
2023,충청남도,서천군,한산모시문화제,6. 9.~6. 11.,한산모시문화제추진위원회,1989,700,30,670.0,0.0,특산물,위원회,68.4,68.0,0.4,한산모시관 일원,대면
2023,충청남도,서천군,장항 송림숲 맥문동 축제,8월중,맥문동축제추진위원회,2023,200,0,200.0,0.0,생태자연,위원회,1.0,1.0,0.0,장항 송림 살림욕장,대면
2023,충청남도,서천군,홍원항 자연산 전어 꽃게 축제,9월중,마을축제추진위원회,2001,74,0,24.0,50.0,특산물,위원회,1.0,1.0,0.0,홍원항 일원,대면
2023,충청남도,청양군,제22회 칠갑문화제,04.01.~04.30.,청양군,1979,260,0,260.0,0.0,일반축제,지자체,127.1,127.0,0.1,지천백세공원,대면
2023,충청남도,청양군,제24회 청양고추구기자축제,09.08~09.10.,청양고추구기자축제추진위원회,2000,800,0,760.0,40.0,특산물,위원회,9.1,9.0,0.1,청양백세건강공원,대면
2023,충청남도,청양군,제24회 칠갑산 장승문화축제,10월중,청양문화원,2000,163,0,137.0,26.0,전통역사,사단법인,63.2,63.0,0.2,칠갑산장승공원일대,대면
2023,충청남도,홍성군,홍성남당항새조개축제,01.14.~01.31.,남당항축제추진위원회,2004,50,0,50.0,0.0,특산물,법인,50.0,50.0,0.0,남당항,대면
2023,충청남도,홍성군,홍성역사인물축제,05.05.~05.06.,홍주문화관광재단,2014,500,0,500.0,0.0,전통역사,재단법인,1.0,1.0,0.0,홍주읍성,대면
2023,충청남도,홍성군,홍성남당항대하축제,9월중,남당항축제추진위원회,1996,50,0,50.0,0.0,특산물,법인,1.0,1.0,0.0,남당항,대면
2023,충청남도,홍성군,광천토굴새우젓축제,10월중,광천토굴새우젓축제추진위원회,1996,50,0,50.0,0.0,특산물,법인,0.2,0.2,0.0,광천전통시장,대면
2023,충청남도,홍성군,홍성한우바비큐페스티벌,10.20.~10.22.,홍주문화관광재단,2019,500,0,500.0,0.0,특산물,재단법인,70.0,70.0,0.0,홍주읍성,대면
2023,충청남도,홍성군,광천김축제,12.01~12.31.,광천김축제추진위원회,1996,50,0,50.0,0.0,특산물,법인,164.0,164.0,0.0,광천전통시장,대면
2023,충청남도,예산군,제50회 윤봉길 평화축제,4월~5월중,공모선정 후 추진,1973,200,0,200.0,0.0,역사인물,,142.0,142.0,0.0,덕산면 충의사일원,대면
2023,충청남도,예산군,예산황새축제,9월중,공모선정 후 추진,2018,80,0,80.0,0.0,생태자연,,100.0,100.0,0.0,예산황새공원,대면
2023,충청남도,예산군,제7회 예산장터삼국축제,10.20.~10.26.,공모선정 후 추진,2017,290,0,290.0,0.0,생태자연,,19.0,19.0,0.0,예산전통시장내 백종원국밥거리일원,대면
2023,충청남도,예산군,제20회 예산황토사과축제,11월중,공모선정 후 추진,1983,200,0,200.0,0.0,특산물,,10.0,10.0,0.0,예산역전시장내 주차창일원,대면
2023,충청남도,예산군,2023 의좋은형제축제,11월중,공모선정 후 추진,2005,200,0,200.0,0.0,전통역사,,70.0,70.0,0.0,대흥면 의좋은형제공원,대면
2023,충청남도,태안군,제11회 몽산포항 주꾸미축제,4월중,공모선정 후 추진,2010,98,0,49.0,49.0,특산물,,20.0,20.0,0.0,몽산포항,대면
2023,충청남도,태안군,제19회 태안 국제 모래조각 페스티벌,5~6월중,공모선정 후 추진,2003,90,0,90.0,0.0,생태자연,,66.0,66.0,0.0,미정,대면
2023,충청남도,태안군,2023년 태안거리축제,10월중,태안거리축제추진위원회,2002,90,0,80.0,10.0,문화관광,민간단체,10.0,5.0,5.0,태안읍 중앙로 일원,대면
2023,충청남도,태안군,2023 태안국화축제,10.27~11.05,공모선정 후 추진,2021,300,0,280.0,20.0,생태자연,,3.0,3.0,0.0,옥파 이종일선생 생가지,대면
2023,충청남도,태안군,2023년 대한민국 사구축제,11월중,공모선정 후 추진,2015,60,0,60.0,0.0,생태자연,,17.0,17.0,0.0,해안사구일원,대면
2023,전라북도,-,전주세계소리축제,9월 중,(사)전주세계소리축제조직위원회,2001,2995,0,2621.0,374.0,문화예술,사단법인,10.0,10.0,0.0,한국소리문화전당,대면
2023,전라북도,전주시,전주국제영화제,4.27.~5.6.,(재)전주국제영화제조직위원회,2000,5650,850,3500.0,1300.0,문화예술,재단법인,10.0,10.0,0.0,영화의거리일원,혼합형
2023,전라북도,전주시,전주 단오,6.22.~6.24.,(사)풍남문화법인,1959,120,0,120.0,0.0,전통역사,사단법인,4.0,4.0,0.0,덕진공원 일원,혼합형
2023,전라북도,전주시,전주얼티밋뮤직페스티벌,8.4.~8.6.(예정),전주문화방송,2016,450,0,450.0,0.0,문화예술,법인,1.0,1.0,0.0,전주종합경기장,혼합형
2023,전라북도,전주시,전주비빔밥축제,10.6~10.9,전주시,2010,40,0,40.0,0.0,특산물,공공,10.0,10.0,0.0,한옥마을일원,대면
2023,전라북도,전주시,얼굴없는천사 축제,10.3~10.4,얼굴없는천사축제조직위원회,2011,40,0,40.0,0.0,전통역사,축제조직위,150.0,150.0,0.0,노송동 천사공원,혼합형
2023,전라북도,군산시,2023 어촌체험 섬마을 작은 축제,미정,미정(어촌계 등(마을운영위원회)),2022,51,0,36.0,15.0,기타(어촌마을 홍보),,150.0,150.0,0.0,고군산군도 일대,대면
2023,전라북도,군산시,제18회 꽁당보리축제,05.04~05.07,군산꽁당보리축제위원회,2006,100,0,100.0,0.0,특산물,민간단체,210.0,210.0,0.0,미성동,대면
2023,전라북도,군산시,군산 수제맥주 & 블루스 페스티벌,6~9월 중,군산시,2022,200,0,200.0,0.0,"문화예술
특산물",공공,318.0,318.0,0.0,내항 및 째보선창 일원,대면
2023,전라북도,군산시,제6회 우체통거리 손편지축제,09.08~09.09,우체통거리경관협정운영회,2018,29,0,29.0,0.0,기타(주민화합 등),경관협정,120.0,120.0,0.0,"우체통거리1길,2길",대면
2023,전라북도,군산시,제55회 진포예술제,10.01~10.05,(사)한국예총군산지회,1969,122,0,122.0,0.0,문화예술,사단법인,0.0,0.0,0.0,예술의전당 등,대면
2023,전라북도,군산시,제11회 군산시간여행축제,10월 중,"군산시간여행축제
추진위원회",2013,888,0,818.0,70.0,"전통역사
문화예술",축제조직위,20.0,20.0,0.0,"시간여행마을권역
구시청광장",혼합형
2023,전라북도,군산시,제3회 짬뽕페스티벌,10.08~10.09,군산시,2020,90,0,90.0,0.0,기타,공공,500.2,500.0,0.2,짬뽕특화거리,대면
2023,전라북도,익산시,2023 익산서동축제,10월 중,(재)익산문화관광재단,2004,950,0,950.0,0.0,문화예술,재단법인,2.0,2.0,0.0,금마면 서동공원,대면
2023,전라북도,익산시,제20회 익산 천만송이 국화축제,10월 중,익산시,2004,1319,0,1319.0,0.0,생태자연,공공,0.0,0.0,0.0,중앙체육공원,대면
2023,전라북도,익산시,두동편백마을 힐링숲축제,11.03~11.04,두동편백마을,2019,50,0,50.0,0.0,생태자연,임의단체,2.0,2.0,0.0,성당면 두동편백마을,대면
2023,전라북도,정읍시,정읍 내장산 얼음축제,01.13~01.17,정읍시,2023,290,0,290.0,0.0,기타,공공,50.0,50.0,0.0,내장산 워터파크,대면
2023,전라북도,정읍시,정읍 벚꽃축제,4월초(5일간),정읍시,1991,250,0,250.0,0.0,생태자연,공공,282.0,282.0,0.0,하천,대면
2023,전라북도,정읍시,정읍 물빛축제,8월 중,정읍시,2023,290,0,290.0,0.0,기타,공공,15.0,15.0,0.0,하천,대면
2023,전라북도,정읍시,정읍 구절초 꽃축제,10.05~10.15,정읍시/정읍시구절초축제추진위원회,2005,795,0,795.0,0.0,생태자연,공공/축제조직위,35.0,35.0,0.0,공원,대면
2023,전라북도,정읍시,솔티모시 달빛축제,10월초(2일),솔티마을,2014,50,0,50.0,0.0,생태자연,민간단체,0.0,0.0,0.0,솔티마을,대면
2023,전라북도,남원시,제93회 춘향제,5.24~5.28,춘향제전위원회,1931,1900,0,1900.0,0.0,문화예술,축제조직위,0.0,0.0,0.0,광한루원 및 요천로 일원,대면
2023,전라북도,남원시,제31회 흥부제,10.27~10.29,흥부제전위원회,1993,340,0,340.0,0.0,문화예술,축제조직위,2.0,2.0,0.0,"사랑의 광장,인월면",대면
2023,전라북도,남원시,지리산 뱀사골 고로쇠 약수제,2월 중,산내면발전협의회,1989,15,0,15.0,0.0,생태자연,민간단체,7.0,7.0,0.0,산내면 부운리 반선추차장,대면
2023,전라북도,남원시,지리산바래봉 눈꽃축제,1월~2월 중,운봉애향회,2011,20,0,20.0,0.0,생태자연,민간단체,2.0,2.0,0.0,운봉읍 용산리 268-6,대면
2023,전라북도,남원시,지리산 바래봉 철쭉제,4월말~5월초(30일정도),운봉애향회,1995,15,0,15.0,0.0,생태자연,민간단체,2.0,2.0,0.0,운봉읍 용산리 268-6,대면
2023,전라북도,남원시,봉화산 철쭉제,4~5월,흥부골아영발전협의회,1996,10,0,10.0,0.0,생태자연,민간단체,2.0,2.0,0.0,아영면 봉화산 일원,대면
2023,전라북도,남원시,지리산 뱀사골 단풍제,10월 중(1일간),산내면발전협의회,1977,10,0,10.0,0.0,생태자연,민간단체,35.0,35.0,0.0,지리산국립공원분소 내,대면
2023,전라북도,남원시,혼불문학 신행길 축제,10월 중(2일간),노봉혼불문학마을회,2014,32,0,32.0,0.0,문화예술,축제조직위,25.0,25.0,0.0,구)서도역 일원,대면
2023,전라북도,남원시,남원 막걸리축제,9월중(2일간),남원시,2019,92,0,92.0,0.0,지역특산물,공공,46.0,46.0,0.0,요천둔치,대면
2023,전라북도,남원시,남원요천 벚꽃축제,4월중(2일간),남원시,2023,80,0,80.0,0.0,생태자연,공공,2800.0,2800.0,0.0,요천둔치,대면
2023,전라북도,남원시,남원요천 물놀이축제,7~8월(30일간),남원시,2023,90,0,90.0,0.0,생태자연,공공,2.0,2.0,0.0,요천둔치,대면
2023,전라북도,남원시,요천미디어아트 빛축제,10월(30일간),남원시,2023,290,0,290.0,0.0,문화예술,공공,548.0,548.0,0.0,요천둔치,대면
2023,전라북도,남원시,동동동화축제,12월 (14일간),남원시,2018,95,0,95.0,0.0,"생태자연, 기타",공공,4.0,4.0,0.0,남원예촌일원,대면
2023,전라북도,김제시,김제지평선축제,10.05.~10.09.,김제시지평선축제제전위원회,1999,2504,0,2504.0,0.0,문화예술,사단법인,2.0,1.0,1.0,김제시 일원(벽골제 중심),대면
2023,전라북도,김제시,김제모악산축제,04.28.~04.30.,김제시,2008,201,0,201.0,0.0,문화예술,공공,2.0,2.0,0.0,모악산일원,대면
2023,전라북도,김제시,지평선추억의 보리밭 축제,05.05~05.07.,진봉면지역발전협의회,2010,100,0,40.0,60.0,"생태자연, 특산물",민간단체,13.0,13.0,0.0,"새만금 6공구 내 원예단지, 토끼섬 일원",대면
